,DateLastVerified,ID,OperatorID,UsageTypeID,StatusTypeID,DateLastStatusUpdate,DateCreated,AddressInfo.ID,AddressInfo.Title,AddressInfo.AddressLine1,AddressInfo.Town,AddressInfo.Postcode,AddressInfo.Latitude,AddressInfo.Longitude,AddressInfo.ContactEmail,AddressInfo.AccessComments,GeneralComments,OperatorsReference,AddressInfo.ContactTelephone2,ID,ConnectionTypeID,StatusTypeID,LevelID,PowerKW,CurrentTypeID,Quantity,Comments
2619,2016-06-04T02:38:00Z,62862,157.0,,50,2016-06-04T02:38:00Z,2016-03-03T12:29:00Z,63208,Irisstraat 17,Irisstraat 17,Terneuzen,4542 EA,51.3116932,3.78072459999999,,,,NewMotion 03005534,,79850.0,25.0,,2.0,22.0,10.0,,
2620,2016-06-04T02:38:00Z,62861,157.0,,50,2016-06-04T02:38:00Z,2016-03-03T12:29:00Z,63207,Mr. F.J. Haarmanweg 61,Mr. F.J. Haarmanweg 61,Terneuzen,4538 AN,51.3002273,3.847803,,,,NewMotion 02014621,,79849.0,25.0,,2.0,3.7,10.0,,
2621,2016-06-04T02:38:00Z,62860,157.0,,50,2016-06-04T02:38:00Z,2016-03-03T12:29:00Z,63206,Truffinoweg 232,Truffinoweg 232,Hulst,4561 NT,51.2912354,4.0615256,,,,NewMotion 03002804,,79848.0,25.0,,2.0,22.0,10.0,,
2622,2016-06-04T02:38:00Z,62859,73.0,,50,2016-06-04T02:38:00Z,2016-03-03T12:29:00Z,63205,Gastelseweg 68,Gastelseweg 68,Cranendonck,6021 GM,51.2793,5.56672,,,,EV-Box EVB-P1418197,,79846.0,25.0,,2.0,11.0,10.0,,
2623,2016-06-04T02:38:00Z,62858,73.0,,50,2016-06-04T02:38:00Z,2016-03-03T12:29:00Z,63204,Kringgreppel 10,Kringgreppel 10,Nederweert,6034 PB,51.27786,5.78443,,,,EV-Box EVB-P1418196,,79845.0,25.0,,2.0,11.0,10.0,,
2624,2016-06-04T02:38:00Z,62855,73.0,,50,2016-06-04T02:38:00Z,2016-03-03T12:29:00Z,63201,St. Paulusstraat 12,St. Paulusstraat 12,Weert,6001 CN,51.25074,5.70605,,,,EV-Box EVB-P1542068,,79842.0,25.0,,2.0,5.0,10.0,,
2625,2016-06-04T02:38:00Z,62854,73.0,,50,2016-06-04T02:38:00Z,2016-03-03T12:29:00Z,63200,Sint Sebastianusstraat 14,Sint Sebastianusstraat 14,Roermond,6071 VM,51.23746,6.04949,,,,EV-Box EVB-P1450060,,79841.0,25.0,,2.0,5.0,10.0,,
2626,2016-06-04T02:38:00Z,62851,73.0,,50,2016-06-04T02:38:00Z,2016-03-03T12:29:00Z,63197,Sicco Mansholtstraat 3,Sicco Mansholtstraat 3,Roermond,6049 HC,51.17529,5.97444,,,,EV-Box EVB-P1420204,,79838.0,25.0,,2.0,5.0,10.0,,
2627,2016-06-04T02:38:00Z,62850,73.0,,50,2016-06-04T02:38:00Z,2016-03-03T12:29:00Z,63196,Aldrinerf 13,Aldrinerf 13,Roerdalen,6074 ER,51.16115,6.0251,,,,EV-Box EVB-P1449002,,79837.0,25.0,,2.0,5.0,10.0,,
2628,2016-06-04T02:38:00Z,62848,73.0,,50,2016-06-04T02:38:00Z,2016-03-03T12:29:00Z,63194,Oude Maasweg 7,Oude Maasweg 7,Maasgouw,6051 LV,51.14161,5.87896,,,,EV-Box EVB-P1437016,,79834.0,25.0,,2.0,11.0,10.0,,
2629,2016-06-04T02:38:00Z,62847,73.0,,50,2016-06-04T02:38:00Z,2016-03-03T12:29:00Z,63193,Halfersstraat 5,Halfersstraat 5,Roerdalen,6077 CX,51.13957,6.00176,,,,EV-Box EVB-P1541643,,79833.0,25.0,,2.0,5.0,10.0,,
2630,2016-06-04T02:38:00Z,62835,179.0,,50,2016-06-04T02:38:00Z,2016-03-03T12:29:00Z,63181,Egelantier,Egelantier,Sittard-Geleen,6163 MD,50.985125,5.825876,,,,Ecotap 1601278,,79814.0,25.0,,2.0,22.0,10.0,,
2631,2016-06-04T02:38:00Z,62834,73.0,,50,2016-06-04T02:38:00Z,2016-03-03T12:29:00Z,63180,Urmonderbaan,Urmonderbaan,Sittard-Geleen,6167 RD,50.98365,5.78975,,,,EV-Box EVB-P1453081,,79813.0,25.0,,2.0,11.0,10.0,,
2632,2016-06-04T02:38:00Z,62831,73.0,,50,2016-06-04T02:38:00Z,2016-03-03T12:29:00Z,63177,Wolfstraat 28,Wolfstraat 28,Sittard-Geleen,6162 BC,50.97604,5.83349,,,,EV-Box EVB-P1541646,,79808.0,25.0,,2.0,11.0,10.0,,
2633,2016-06-04T02:38:00Z,62827,73.0,,50,2016-06-04T02:38:00Z,2016-03-03T12:29:00Z,63173,Hoefnagelshof 34,Hoefnagelshof 34,Brunssum,6443 BP,50.94157,5.96943,,,,EV-Box EVB-P1548228,,79800.0,25.0,,2.0,5.0,10.0,,
2634,2016-06-04T02:38:00Z,62826,73.0,,50,2016-06-04T02:38:00Z,2016-03-03T12:29:00Z,63172,Roodborststraat,Roodborststraat,Heerlen,6432 JE,50.92092,5.91029,,,,EV-Box EVB-P1402401,,79798.0,25.0,,2.0,11.0,10.0,,
2635,2016-06-04T02:38:00Z,62823,157.0,,50,2016-06-04T02:38:00Z,2016-03-03T12:29:00Z,63169,Langweide 24,Langweide 24,Nuth,6363 AS,50.9063907,5.8815655,,,,NewMotion 02014147,,79794.0,25.0,,2.0,3.7,10.0,,
2636,2016-06-04T02:38:00Z,62821,157.0,,50,2016-06-04T02:38:00Z,2016-03-03T12:29:00Z,63167,In de Cramer,In de Cramer,Heerlen,6411 RR,50.8989241212788,5.9456997547004,,,,NewMotion 03002635,,79787.0,25.0,,2.0,22.0,10.0,,
2637,2016-06-04T02:38:00Z,62820,157.0,,50,2016-06-04T02:38:00Z,2016-03-03T12:29:00Z,63166,Marconistraat 1,Marconistraat 1,Landgraaf,6372 PN,50.8880681,6.02541389999999,,,,NewMotion 03003508,,79786.0,25.0,,2.0,22.0,10.0,,
2638,2016-06-04T02:38:00Z,62819,157.0,,50,2016-06-04T02:38:00Z,2016-03-03T12:29:00Z,63165,Bunderstraat 28,Bunderstraat 28,Meerssen,6231 EL,50.8855621,5.7516189,,,,NewMotion 03990389,,79785.0,25.0,,2.0,3.7,10.0,,
2639,2016-06-04T02:38:00Z,62818,73.0,,50,2016-06-04T02:38:00Z,2016-03-03T12:29:00Z,63164,Jan Campertstraat 7C,Jan Campertstraat 7C,Heerlen,6416 SG,50.88231,6.00549,,,,EV-Box EVB-P1536680,,79781.0,25.0,,2.0,11.0,10.0,,
2640,2016-06-04T02:38:00Z,62815,73.0,,50,2016-06-04T02:38:00Z,2016-03-03T12:29:00Z,63161,Doctor Clemens Meulemanstraat 3A,Doctor Clemens Meulemanstraat 3A,Heerlen,6418 PC,50.86834,5.99582,,,,EV-Box EVB-P1548225,,79778.0,25.0,,2.0,5.0,10.0,,
2641,2016-06-04T02:38:00Z,62813,157.0,,50,2016-06-04T02:38:00Z,2016-03-03T12:29:00Z,63159,Laurierhoven 3C,Laurierhoven 3C,Maastricht,6225 GA,50.8663177490234,5.73736906051636,,,,NewMotion 02008185,,79774.0,25.0,,2.0,3.7,10.0,,
2642,2016-06-04T02:38:00Z,62812,157.0,,50,2016-06-04T02:38:00Z,2016-03-03T12:29:00Z,63158,Ambyerstraat Noord,Ambyerstraat Noord,Maastricht,6225 EB,50.8645925,5.73282010000003,,,,NewMotion ICUCOMPACT001753,,79773.0,25.0,,2.0,11.0,10.0,,
2643,2016-06-04T02:38:00Z,62811,157.0,,50,2016-06-04T02:38:00Z,2016-03-03T12:29:00Z,63157,Stadionweg,Stadionweg,Maastricht,6225 XT,50.8592454,5.7172544,,,,NewMotion 02015013,,79772.0,25.0,,2.0,3.7,10.0,,
2644,2016-06-04T02:38:00Z,62810,179.0,,50,2016-06-04T02:38:00Z,2016-03-03T12:29:00Z,63156,A76,A76,Heerlen,6422 PJ,50.838929,6.005851,,,,Ecotap 1601371,,79770.0,25.0,,2.0,22.0,10.0,,
2645,2016-06-04T02:38:00Z,62809,179.0,,50,2016-06-04T02:38:00Z,2016-03-03T12:29:00Z,63155,Wittemer Allee,Wittemer Allee,Gulpen-Wittem,6271 AA,50.815092,5.909426,,,,Ecotap 1601435,,79769.0,25.0,,2.0,22.0,10.0,,
2646,2016-06-04T02:38:00Z,62807,157.0,,50,2016-06-04T02:38:00Z,2016-03-03T12:29:00Z,63153,Meikers 12,Meikers 12,Eijsden-Margraten,6245 PS,50.7770957,5.71438749999993,,,,NewMotion 02014272,,79767.0,25.0,,2.0,3.7,10.0,,
2647,2016-06-04T02:38:00Z,62806,157.0,,50,2016-06-04T02:38:00Z,2016-03-03T12:29:00Z,63152,Molenstraat 4,Molenstraat 4,Eijsden-Margraten,6245 AN,50.7710109,5.7012185,,,,NewMotion 03004574,,79766.0,25.0,,2.0,22.0,10.0,,
2648,2016-06-04T02:38:00Z,62805,179.0,,50,2016-06-04T02:38:00Z,2016-03-03T12:29:00Z,63151,Grensweg 10,Grensweg 10,Gulpen-Wittem,6277 NA,50.766217,5.863264,,,,Ecotap 1601386,,79765.0,25.0,,2.0,22.0,10.0,,
2649,2016-03-26T09:38:00Z,61480,103.0,4.0,50,2016-03-26T09:38:00Z,2016-03-01T20:36:00Z,61826,De Abt - Nagele A6,A6 3,Nagele,8308 TA,52.625560980673335,5.666284561157227,,,,,,78315.0,2.0,50.0,3.0,50.0,30.0,1.0,
2650,2016-02-05T14:24:00Z,60607,180.0,4.0,50,2016-02-05T14:24:00Z,2016-02-04T15:43:00Z,60953,Marlot II,Hofzichtlaan 26,The Hague,2594 CD,52.0998986234563,4.35787618160248,,On the sidewalk along the street,,"GDH3991,GDH3992",,76814.0,25.0,50.0,2.0,11.0,20.0,2.0,
2651,2016-01-18T21:42:00Z,60279,3.0,6.0,50,2016-01-18T21:42:00Z,2016-01-18T21:41:00Z,60625,Cohere Head Office,Willem de Zwijgerlaan,Amsterdam,1055 RD,52.3825301,4.85790889999998,,,,,,76307.0,25.0,50.0,2.0,7.0,10.0,15.0,
2652,2019-05-04T22:10:00Z,59154,23.0,4.0,50,2019-05-04T22:10:00Z,2016-01-09T17:48:00Z,59500,Tesla Supercharger Urmond,"Van der Valk hotel Stein, Mauritslaan 65",Urmond,6129 EL,50.9881005,5.7805974,,,Tesla owners only,6804,,75121.0,27.0,50.0,3.0,120.0,30.0,20.0,
2653,2022-06-20T08:20:00Z,59153,23.0,4.0,50,2022-06-20T08:20:00Z,2016-01-09T17:48:00Z,59499,Tesla Supercharger Eindhoven,Aalsterweg 322,Eindhoven,5644 RL,51.4066286,5.4797143,,,Tesla owners only,12726,,75120.0,27.0,50.0,3.0,120.0,30.0,24.0,
2654,2020-11-18T06:47:00Z,59149,23.0,4.0,50,2020-11-18T06:47:00Z,2016-01-09T00:02:00Z,59495,Tesla Supercharger Zwolle,"Van der Valk Hotel Zwolle, Nieuwleusenerdijk 1",Zwolle,8028 PH,52.5322920549193,6.15845918655396,,,Only available for Tesla owners,6704,,75090.0,27.0,50.0,3.0,120.0,30.0,24.0,
2655,2016-01-07T13:03:00Z,59080,196.0,4.0,50,2016-01-07T13:03:00Z,2016-01-07T08:16:00Z,59426,Distripark Eemhaven,Marco Polostraat,Albrandswaard,3165AL,51.8709536157285,4.41889556304933,,"This 24/7 open charging station is intended for coooling trucks but can be used by EV too. Registration at Nomad Power is mandatory. After that charging points can be activated by phone, App oder web. Connectors 31031..31038",,,,74971.0,17.0,50.0,2.0,15.0,20.0,8.0,
2656,2021-11-04T14:45:00Z,57993,74.0,1.0,50,2021-11-04T14:45:00Z,2016-01-01T21:13:00Z,58339,FastNed,A12,Bodegraven-Reeuwijk,2811 NT,52.0400020647412,4.70606501886164,,,Download the FastNed app and you will charge the first month for free,,,73807.0,2.0,50.0,3.0,50.0,30.0,2.0,
2657,2016-01-07T08:05:00Z,57913,196.0,4.0,50,2016-01-07T08:05:00Z,2015-12-28T09:29:00Z,58259,Truck Centrum Emmen,Edisonstraat,Emmen,7825GD,52.7400034562056,6.964782303679855,,"Charging station for cooling trucks, but can be used by EVs as well after registration at Nomadpower. Activation by phone or app. Connector numbers 31071,31072,31073,31074.",,,,73489.0,17.0,50.0,2.0,15.0,20.0,4.0,
2658,2017-09-19T09:25:00Z,57777,103.0,1.0,50,2017-09-19T09:25:00Z,2015-12-22T23:04:00Z,58123,Diemerschans 40,Diemerschans 40,Nieuwegein,,52.0194834114185,5.09715447462155,,,,NLALLEGO0005441,,73162.0,25.0,50.0,2.0,11.0,10.0,2.0,
2659,2019-05-06T16:35:00Z,56809,45.0,5.0,50,2019-05-06T16:35:00Z,2015-11-11T12:56:00Z,57155,Emmahoeve,Luttelgeesterweg 14,Luttelgeest,8315PB,52.7239866116711,5.84521969537286,,,call +31615556708,,,71674.0,25.0,50.0,2.0,11.0,20.0,1.0,
2660,2016-06-04T02:56:00Z,54749,73.0,,50,2016-06-04T02:56:00Z,2015-10-09T06:18:00Z,55095,Hoendiep,Hoendiep,Groningen,9744 TC,53.21121,6.48259,,,,EV-Box EVB-P1412219,,69164.0,25.0,,2.0,11.0,10.0,,
2661,2016-06-04T02:56:00Z,54747,157.0,,50,2016-06-04T02:56:00Z,2015-10-09T06:18:00Z,55093,De Meerpaal 40,De Meerpaal 40,Smallingerland,9206 AJ,53.1103668212891,6.0586142539978,,,,NewMotion 02000774,,69162.0,25.0,,2.0,3.7,10.0,,
2662,2016-06-04T02:55:00Z,54745,157.0,,50,2016-06-04T02:55:00Z,2015-10-09T06:18:00Z,55091,Aurelia 26,Aurelia 26,Weststellingwerf,8472 CX,52.87642,6.0164765,,,,NewMotion 02013162,,69160.0,25.0,,2.0,3.7,10.0,,
2663,2016-06-04T02:54:00Z,54737,157.0,,50,2016-06-04T02:54:00Z,2015-10-09T06:18:00Z,55083,Van Zuylenware 75,Van Zuylenware 75,Zwolle,8014 WP,52.4796138,6.111747,,,,NewMotion 02014215,,69149.0,25.0,,2.0,3.7,10.0,,
2664,2016-06-04T02:54:00Z,54734,73.0,,50,2016-06-04T02:54:00Z,2015-10-09T06:18:00Z,55080,Zuiderzeelaan 66,Zuiderzeelaan 66,Landsmeer,1121 RA,52.42778,4.90415,,,,EV-Box EVB-P1413116,,69144.0,25.0,,2.0,5.0,10.0,,
2665,2015-10-09T06:18:00Z,54731,,,50,2015-10-09T06:18:00Z,2015-10-09T06:18:00Z,55077,Hoge Duin en Daalseweg 31,Hoge Duin en Daalseweg 31,Bloemendaal,2061 AE,52.402003,4.604847,,,,NL MAB Laadoplossingen 1601485,,69140.0,25.0,,2.0,5.0,10.0,,
2666,2016-06-04T02:53:00Z,54728,73.0,,50,2016-06-04T02:53:00Z,2015-10-09T06:18:00Z,55074,Handelsweg,Handelsweg,Zeewolde,3899 AB,52.35787,5.50944,,,,EV-Box EVB-P1536607,,69135.0,25.0,,2.0,11.0,10.0,,
2667,2016-06-04T02:53:00Z,54727,73.0,,50,2016-06-04T02:53:00Z,2015-10-09T06:18:00Z,55073,Handelsweg 1,Handelsweg 1,Zeewolde,3899 AA,52.35762,5.50991,,,,EV-Box EVB-P1536651,,69131.0,25.0,,2.0,11.0,10.0,,
2668,2016-06-04T02:53:00Z,54726,73.0,,50,2016-06-04T02:53:00Z,2015-10-09T06:18:00Z,55072,Aletta Jacobslaan,Aletta Jacobslaan,Amsterdam,1066 BP,52.34663,4.83053,,,,EV-Box EVB-P1407184,,69129.0,25.0,,2.0,11.0,10.0,,
2669,2016-03-03T12:39:00Z,54724,73.0,,50,2016-03-03T12:39:00Z,2015-10-09T06:18:00Z,55070,Keienbergweg 56,Keienbergweg 56,Amsterdam,1101 GC,52.30689,4.93373,,,,EV-Box EVB-P1446031,,69127.0,25.0,,2.0,5.0,10.0,,
2670,2016-06-04T02:52:00Z,54722,73.0,,50,2016-06-04T02:52:00Z,2015-10-09T06:18:00Z,55068,Nijverheidsweg 18,Nijverheidsweg 18,Huizen,1271 EA,52.30285,5.24456,,,,EV-Box EVB-P1420064,,69123.0,25.0,,2.0,11.0,10.0,,
2671,2016-06-04T02:52:00Z,54720,73.0,,50,2016-06-04T02:52:00Z,2015-10-09T06:18:00Z,55066,Elsenerveldweg 5,Elsenerveldweg 5,Rijssen-Holten,7462 PM,52.27668,6.48173,,,,EV-Box EVB-P1426242,,69120.0,25.0,,2.0,5.0,10.0,,
2672,2016-06-04T02:52:00Z,54717,103.0,,50,2016-06-04T02:52:00Z,2015-10-09T06:18:00Z,55063,Leeuwenbrug,Leeuwenbrug,Deventer,7411 TH,52.256334,6.16197,,,,Allego NLALLEGO0000811,,69113.0,25.0,,2.0,22.0,10.0,,
2673,2016-06-04T02:52:00Z,54716,73.0,,50,2016-06-04T02:52:00Z,2015-10-09T06:18:00Z,55062,Rijnlanderweg 1423,Rijnlanderweg 1423,Haarlemmermeer,2153 KE,52.25135,4.65432,,,,EV-Box EVB-P1453111,,69112.0,25.0,,2.0,11.0,10.0,,
2674,2016-06-04T02:51:00Z,54712,73.0,,50,2016-06-04T02:51:00Z,2015-10-09T06:18:00Z,55058,Zonnewende 289,Zonnewende 289,Apeldoorn,7325 ES,52.21946,6.01566,,,,EV-Box EVB-P1523035,,69105.0,25.0,,2.0,11.0,10.0,,
2675,2016-06-04T02:51:00Z,54711,73.0,,50,2016-06-04T02:51:00Z,2015-10-09T06:18:00Z,55057,Vuurbloem 1,Vuurbloem 1,Apeldoorn,7322 TS,52.21741,5.98232,,,,EV-Box EVB-P1523023,,69104.0,25.0,,2.0,11.0,10.0,,
2676,2016-06-04T02:51:00Z,54709,73.0,,50,2016-06-04T02:51:00Z,2015-10-09T06:18:00Z,55055,Zandoogje 1,Zandoogje 1,Nijkerk,3863 HS,52.21142,5.46222,,,,EV-Box EVB-P1523030,,69099.0,25.0,,2.0,11.0,10.0,,
2677,2016-06-04T02:51:00Z,54708,73.0,,50,2016-06-04T02:51:00Z,2015-10-09T06:18:00Z,55054,Heemskerkstraat 13,Heemskerkstraat 13,Apeldoorn,7331 PN,52.19986,5.97745,,,,EV-Box EVB-P1523024,,69097.0,25.0,,2.0,11.0,10.0,,
2678,2016-06-04T02:51:00Z,54705,103.0,,50,2016-06-04T02:51:00Z,2015-10-09T06:18:00Z,55051,Zandzegge 9,Zandzegge 9,Leiden,2318 ZK,52.18189718,4.50151154,,,,Allego NLALLEGO0001862,,69090.0,25.0,,2.0,11.0,10.0,,
2679,2016-06-04T02:51:00Z,54702,103.0,,50,2016-06-04T02:51:00Z,2015-10-09T06:18:00Z,55048,Constantijn Huygenslaan,Constantijn Huygenslaan,Leiden,2332 TR,52.16147888,4.46652638,,,,Allego NLALLEGO0002061,,69085.0,25.0,,2.0,11.0,10.0,,
2680,2016-06-04T02:51:00Z,54701,103.0,,50,2016-06-04T02:51:00Z,2015-10-09T06:18:00Z,55047,Janvossensteeg 46,Janvossensteeg 46,Leiden,2312 WC,52.161006,4.49257767,,,,Allego NLALLEGO0001892,,69083.0,25.0,,2.0,11.0,10.0,,
2681,2016-06-04T02:51:00Z,54700,103.0,,50,2016-06-04T02:51:00Z,2015-10-09T06:18:00Z,55046,Kalvermarkt 5,Kalvermarkt 5,Leiden,2312 LL,52.16047748,4.50054968,,,,Allego NLALLEGO0002071,,69081.0,25.0,,2.0,11.0,10.0,,
2682,2016-06-04T02:51:00Z,54697,103.0,,50,2016-06-04T02:51:00Z,2015-10-09T06:18:00Z,55043,Witte Rozenstraat 57,Witte Rozenstraat 57,Leiden,2311 XT,52.15156292,4.4839035,,,,Allego NLALLEGO0002032,,69073.0,25.0,,2.0,11.0,10.0,,
2683,2016-06-04T02:51:00Z,54696,103.0,,50,2016-06-04T02:51:00Z,2015-10-09T06:18:00Z,55042,Thorbeckestraat 30,Thorbeckestraat 30,Leiden,2313 HE,52.15155504,4.50070737,,,,Allego NLALLEGO0002092,,69071.0,25.0,,2.0,11.0,10.0,,
2684,2016-06-04T02:51:00Z,54695,103.0,,50,2016-06-04T02:51:00Z,2015-10-09T06:18:00Z,55041,Cronesteinkade 28,Cronesteinkade 28,Leiden,2313 GX,52.15109693,4.49755524,,,,Allego NLALLEGO0003401,,69069.0,25.0,,2.0,11.0,10.0,,
2685,2016-06-04T02:51:00Z,54694,103.0,,50,2016-06-04T02:51:00Z,2015-10-09T06:18:00Z,55040,Binkhorst 53,Binkhorst 53,Alphen aan den Rijn,2402 MD,52.15068747,4.66566286,,,,Allego NLALLEGO0003672,,69067.0,25.0,,2.0,11.0,10.0,,
2686,2016-06-04T02:50:00Z,54693,103.0,,50,2016-06-04T02:50:00Z,2015-10-09T06:18:00Z,55039,Kraanbaan 1,Kraanbaan 1,Leiden,2321 PN,52.14944905,4.48301303,,,,Allego NLALLEGO0002021,,69065.0,25.0,,2.0,11.0,10.0,,
2687,2016-06-04T02:50:00Z,54692,103.0,,50,2016-06-04T02:50:00Z,2015-10-09T06:18:00Z,55038,Clara Visserplaats 1,Clara Visserplaats 1,Leiden,2331 BN,52.14891338,4.45468137,,,,Allego NLALLEGO0001981,,69063.0,25.0,,2.0,11.0,10.0,,
2688,2016-06-04T02:50:00Z,54691,103.0,,50,2016-06-04T02:50:00Z,2015-10-09T06:18:00Z,55037,Pijperhof 2,Pijperhof 2,Alphen aan den Rijn,2402 TX,52.14573306,4.66531442,,,,Allego NLALLEGO0003621,,69061.0,25.0,,2.0,11.0,10.0,,
2689,2016-06-04T02:50:00Z,54688,103.0,,50,2016-06-04T02:50:00Z,2015-10-09T06:18:00Z,55034,Händelstraat 26,Händelstraat 26,Leiden,2324 JL,52.1435192,4.4690109,,,,Allego NLALLEGO0001962,,69053.0,25.0,,2.0,11.0,10.0,,
2690,2016-06-04T02:50:00Z,54687,73.0,,50,2016-06-04T02:50:00Z,2015-10-09T06:18:00Z,55033,Obrechtlaan 7,Obrechtlaan 7,De Bilt,3723 KA,52.13794,5.21929,,,,EV-Box EVB-P1536617,,69052.0,25.0,,2.0,11.0,10.0,,
2691,2016-06-04T02:50:00Z,54686,73.0,,50,2016-06-04T02:50:00Z,2015-10-09T06:18:00Z,55032,Floridadreef 104A,Floridadreef 104A,Utrecht,3565 AM,52.12905,5.08999,,,,EV-Box EVB-P1437090,,69050.0,25.0,,2.0,11.0,10.0,,
2692,2016-06-04T02:49:00Z,54680,73.0,,50,2016-06-04T02:49:00Z,2015-10-09T06:18:00Z,55026,Leidse Rijn 33,Leidse Rijn 33,Utrecht,3454 PZ,52.08171,5.05892,,,,EV-Box EVB-P1420077,,69042.0,25.0,,2.0,11.0,10.0,,
2693,2016-06-04T02:49:00Z,54679,73.0,,50,2016-06-04T02:49:00Z,2015-10-09T06:18:00Z,55025,Roeterskamp 50,Roeterskamp 50,Scherpenzeel,3925 WD,52.08122,5.49615,,,,EV-Box EVB-P1520003,,69040.0,25.0,,2.0,11.0,10.0,,
2694,2016-06-04T02:49:00Z,54678,73.0,,50,2016-06-04T02:49:00Z,2015-10-09T06:18:00Z,55024,Gelderse Roos 11,Gelderse Roos 11,Scherpenzeel,3925 SJ,52.07786,5.49643,,,,EV-Box EVB-P1520002,,69038.0,25.0,,2.0,11.0,10.0,,
2695,2016-06-04T02:48:00Z,54677,73.0,,50,2016-06-04T02:48:00Z,2015-10-09T06:18:00Z,55023,Overgoo 11,Overgoo 11,Leidschendam-Voorburg,2266 JZ,52.07603,4.39469,,,,EV-Box EVB-P1414243,,69032.0,25.0,,2.0,11.0,10.0,,
2696,2016-06-04T02:46:00Z,54676,73.0,,50,2016-06-04T02:46:00Z,2015-10-09T06:18:00Z,55022,Kanaalweg 29B,Kanaalweg 29B,Utrecht,3526 KM,52.07078,5.10944,,,,EV-Box EVB-P1421043,,69030.0,25.0,,2.0,11.0,10.0,,
2697,2016-06-04T02:45:00Z,54675,179.0,,50,2016-06-04T02:45:00Z,2015-10-09T06:18:00Z,55021,Singelpark 1,Singelpark 1,Bunnik,3984 NC,52.055367,5.226467,,,,Ecotap 1601016,,69029.0,25.0,,2.0,22.0,10.0,,
2698,2015-11-29T20:17:00Z,54672,63.0,,50,2015-11-29T20:17:00Z,2015-10-09T06:18:00Z,55018,Parkweide 14,Parkweide 14,Ede,6718 DJ,52.050775071521,5.6438291072845,,,,Parkweide,,69026.0,25.0,,2.0,22.0,20.0,4.0,
2699,2016-06-04T02:44:00Z,54671,73.0,,50,2016-06-04T02:44:00Z,2015-10-09T06:18:00Z,55017,Hoflaan 88,Hoflaan 88,Ede,6715 DB,52.04523,5.63612,,,,EV-Box EVB-P1523025,,69024.0,25.0,,2.0,11.0,10.0,,
2700,2016-06-04T02:44:00Z,54670,73.0,,50,2016-06-04T02:44:00Z,2015-10-09T06:18:00Z,55016,Nieuweweg 226,Nieuweweg 226,Veenendaal,3905 LT,52.03834,5.55492,,,,EV-Box EVB-P1420099,,69022.0,25.0,,2.0,11.0,10.0,,
2701,2016-06-04T02:44:00Z,54669,73.0,,50,2016-06-04T02:44:00Z,2015-10-09T06:18:00Z,55015,Standaardruiter 13,Standaardruiter 13,Veenendaal,3905 PT,52.03813,5.54389,,,,EV-Box EVB-P1437121,,69020.0,25.0,,2.0,11.0,10.0,,
2702,2016-06-04T02:44:00Z,54668,73.0,,50,2016-06-04T02:44:00Z,2015-10-09T06:18:00Z,55014,Nieuweweg 222,Nieuweweg 222,Veenendaal,3905 LT,52.03773,5.55515,,,,EV-Box EVB-P1418220,,69018.0,25.0,,2.0,11.0,10.0,,
2703,2016-06-04T02:44:00Z,54667,73.0,,50,2016-06-04T02:44:00Z,2015-10-09T06:18:00Z,55013,Spitsbergenweg 49,Spitsbergenweg 49,Veenendaal,3902 HM,52.02678,5.57631,,,,EV-Box EVB-P1521053,,69016.0,25.0,,2.0,11.0,10.0,,
2704,2016-06-04T02:44:00Z,54666,157.0,,50,2016-06-04T02:44:00Z,2015-10-09T06:18:00Z,55012,Galvanistraat 13,Galvanistraat 13,Ede,6716 AE,52.0263962,5.6411828,,,,NewMotion 02014432,,69014.0,25.0,,2.0,3.7,10.0,,
2705,2016-06-04T02:44:00Z,54664,73.0,,50,2016-06-04T02:44:00Z,2015-10-09T06:18:00Z,55010,Roseboomlaan 26,Roseboomlaan 26,Ede,6717 ZB,52.0228,5.67495,,,,EV-Box EVB-P1521017,,69011.0,25.0,,2.0,11.0,10.0,,
2706,2016-06-04T02:43:00Z,54662,73.0,,50,2016-06-04T02:43:00Z,2015-10-09T06:18:00Z,55008,Roghorst 111,Roghorst 111,Wageningen,6708 KD,51.97865,5.66634,,,,EV-Box EVB-P1521054,,69008.0,25.0,,2.0,11.0,10.0,,
2707,2016-06-04T02:43:00Z,54661,73.0,,50,2016-06-04T02:43:00Z,2015-10-09T06:18:00Z,55007,Plantsoen 184A,Plantsoen 184A,Wageningen,6701 AT,51.968,5.66445,,,,EV-Box EVB-P1521051,,69006.0,25.0,,2.0,11.0,10.0,,
2708,2016-06-04T02:43:00Z,54660,103.0,,50,2016-06-04T02:43:00Z,2015-10-09T06:18:00Z,55006,Midwoldastraat 21,Midwoldastraat 21,Arnhem,6835 CC,51.95078862,5.90361177,,,,Allego NLALLEGO0002451,,69004.0,25.0,,2.0,11.0,10.0,,
2709,2016-06-04T02:43:00Z,54659,103.0,,50,2016-06-04T02:43:00Z,2015-10-09T06:18:00Z,55005,Tuinderserf 24,Tuinderserf 24,Arnhem,6846 AV,51.94732323,5.8521406,,,,Allego NLALLEGO0003962,,69002.0,25.0,,2.0,11.0,10.0,,
2710,2016-06-04T02:43:00Z,54658,73.0,,50,2016-06-04T02:43:00Z,2015-10-09T06:18:00Z,55004,Bijenstraat 11,Bijenstraat 11,Culemborg,4105 DX,51.94439,5.21361,,,,EV-Box EVB-P1413067,,69000.0,25.0,,2.0,11.0,10.0,,
